m,n,k,mk_input,mk_input_iterations,kn_input,kn_input_iterations,mn_output,mn_output_iterations,read,read_iterations,compute,compute_iterations,pipelined_read_compute,pipelined_read_compute_iterations,final_compute,final_compute_iterations,write,write_iterations,reduction,reduction_iterations,total
1024,1024,256,182,1,182,1,363,1,364,1,1486,2,1486,1,1275,1,0,1,211,1,3699
1024,1024,256,182,1,182,1,363,1,364,1,1462,2,1462,1,1251,1,0,1,211,1,3651
1024,1024,256,182,1,182,1,363,1,364,1,1759,2,1759,1,1548,1,0,1,211,1,4245
1024,1024,256,182,1,182,1,363,1,364,1,2015,2,2015,1,1804,1,0,1,211,1,4757
1024,1024,256,182,1,182,1,363,1,364,1,2015,2,2015,1,1804,1,0,1,211,1,4757
1024,1024,256,182,1,182,1,363,1,364,1,1759,2,1759,1,1548,1,0,1,211,1,4245
1024,1024,256,182,1,182,1,363,1,364,1,2527,2,2527,1,2316,1,0,1,211,1,5781
1024,1024,256,182,1,182,1,363,1,364,1,1759,2,1759,1,1548,1,0,1,211,1,4245
1024,1024,256,182,1,182,1,363,1,364,1,1582,2,1582,1,1371,1,0,1,211,1,3891
1024,1024,256,182,1,182,1,363,1,364,1,1966,2,1966,1,1755,1,0,1,211,1,4659
1024,1024,256,182,1,182,1,363,1,364,1,1966,2,1966,1,1755,1,0,1,211,1,4659
1024,1024,256,182,1,182,1,363,1,364,1,1582,2,1582,1,1371,1,0,1,211,1,3891
1024,1024,256,182,1,182,1,363,1,364,1,2734,2,2734,1,2523,1,0,1,211,1,6195
1024,1024,256,182,1,182,1,363,1,364,1,1582,2,1582,1,1371,1,0,1,211,1,3891
1024,1024,256,182,1,182,1,363,1,364,1,1684,2,1684,1,1473,1,0,1,211,1,4095
1024,1024,256,182,1,182,1,363,1,364,1,2324,2,2324,1,2113,1,0,1,211,1,5375
1024,1024,256,182,1,182,1,363,1,364,1,2324,2,2324,1,2113,1,0,1,211,1,5375
1024,1024,256,182,1,182,1,363,1,364,1,1684,2,1684,1,1473,1,0,1,211,1,4095
1024,1024,256,182,1,182,1,363,1,364,1,3604,2,3604,1,3393,1,0,1,211,1,7935
1024,1024,256,182,1,182,1,363,1,364,1,1684,2,1684,1,1473,1,0,1,211,1,4095
1024,1024,256,182,1,182,1,363,1,364,1,2308,2,2308,1,2097,1,0,1,211,1,5343
1024,1024,256,182,1,182,1,363,1,364,1,3588,2,3588,1,3377,1,0,1,211,1,7903
1024,1024,256,182,1,182,1,363,1,364,1,3588,2,3588,1,3377,1,0,1,211,1,7903
1024,1024,256,182,1,182,1,363,1,364,1,2308,2,2308,1,2097,1,0,1,211,1,5343
1024,1024,256,182,1,182,1,363,1,364,1,6148,2,6148,1,5937,1,0,1,211,1,13023
1024,1024,256,182,1,182,1,363,1,364,1,2308,2,2308,1,2097,1,0,1,211,1,5343
1024,1024,256,182,1,182,1,363,1,364,1,3412,2,3412,1,3201,1,0,1,211,1,7551
1024,1024,256,182,1,182,1,363,1,364,1,5844,2,5844,1,5633,1,0,1,211,1,12415
1024,1024,256,182,1,182,1,363,1,364,1,5844,2,5844,1,5633,1,0,1,211,1,12415
1024,1024,256,182,1,182,1,363,1,364,1,3412,2,3412,1,3201,1,0,1,211,1,7551
1024,1024,256,182,1,182,1,363,1,364,1,10708,2,10708,1,10497,1,0,1,211,1,22143
1024,1024,256,182,1,182,1,363,1,364,1,3412,2,3412,1,3201,1,0,1,211,1,7551
1024,1024,256,182,1,182,1,363,1,364,1,2620,2,2620,1,2409,1,0,1,211,1,5967
1024,1024,256,182,1,182,1,363,1,364,1,2652,2,2652,1,2441,1,0,1,211,1,6031
1024,1024,256,182,1,182,1,363,1,364,1,2652,2,2652,1,2441,1,0,1,211,1,6031
1024,1024,256,182,1,182,1,363,1,364,1,2620,2,2620,1,2409,1,0,1,211,1,5967
1024,1024,256,182,1,182,1,363,1,364,1,2716,2,2716,1,2505,1,0,1,211,1,6159
1024,1024,256,182,1,182,1,363,1,364,1,2620,2,2620,1,2409,1,0,1,211,1,5967
1024,1024,256,182,1,182,1,363,1,364,1,1596,2,1596,1,1385,1,0,1,211,1,3919
1024,1024,256,182,1,182,1,363,1,364,1,1628,2,1628,1,1417,1,0,1,211,1,3983
1024,1024,256,182,1,182,1,363,1,364,1,1628,2,1628,1,1417,1,0,1,211,1,3983
1024,1024,256,182,1,182,1,363,1,364,1,1596,2,1596,1,1385,1,0,1,211,1,3919
1024,1024,256,182,1,182,1,363,1,364,1,1692,2,1692,1,1481,1,0,1,211,1,4111
1024,1024,256,182,1,182,1,363,1,364,1,1596,2,1596,1,1385,1,0,1,211,1,3919
1024,1024,256,182,1,182,1,363,1,364,1,2551,2,2551,1,2340,1,0,1,211,1,5829
1024,1024,256,182,1,182,1,363,1,364,1,3575,2,3575,1,3364,1,0,1,211,1,7877
1024,1024,256,182,1,182,1,363,1,364,1,3575,2,3575,1,3364,1,0,1,211,1,7877
1024,1024,256,182,1,182,1,363,1,364,1,2551,2,2551,1,2340,1,0,1,211,1,5829
1024,1024,256,182,1,182,1,363,1,364,1,5623,2,5623,1,5412,1,0,1,211,1,11973
1024,1024,256,182,1,182,1,363,1,364,1,2551,2,2551,1,2340,1,0,1,211,1,5829
1024,1024,256,182,1,182,1,363,1,364,1,2762,2,2762,1,2551,1,0,1,211,1,6251
1024,1024,256,182,1,182,1,363,1,364,1,4298,2,4298,1,4087,1,0,1,211,1,9323
1024,1024,256,182,1,182,1,363,1,364,1,4298,2,4298,1,4087,1,0,1,211,1,9323
1024,1024,256,182,1,182,1,363,1,364,1,2762,2,2762,1,2551,1,0,1,211,1,6251
1024,1024,256,182,1,182,1,363,1,364,1,7370,2,7370,1,7159,1,0,1,211,1,15467
1024,1024,256,182,1,182,1,363,1,364,1,2762,2,2762,1,2551,1,0,1,211,1,6251
1024,1024,256,182,1,182,1,363,1,364,1,3634,2,3634,1,3423,1,0,1,211,1,7995
1024,1024,256,182,1,182,1,363,1,364,1,6194,2,6194,1,5983,1,0,1,211,1,13115
1024,1024,256,182,1,182,1,363,1,364,1,6194,2,6194,1,5983,1,0,1,211,1,13115
1024,1024,256,182,1,182,1,363,1,364,1,3634,2,3634,1,3423,1,0,1,211,1,7995
1024,1024,256,182,1,182,1,363,1,364,1,11314,2,11314,1,11103,1,0,1,211,1,23355
1024,1024,256,182,1,182,1,363,1,364,1,3634,2,3634,1,3423,1,0,1,211,1,7995
1024,1024,128,91,1,91,1,363,1,546,3,3891,6,3891,3,1086,1,0,3,211,1,5733
1024,1024,128,91,1,91,1,363,1,546,3,2757,6,2757,3,708,1,0,3,211,1,4221
1024,1024,128,91,1,91,1,363,1,546,3,2757,6,2757,3,708,1,0,3,211,1,4221
1024,1024,128,91,1,91,1,363,1,546,3,2469,6,2469,3,612,1,0,3,211,1,3837
1024,1024,128,91,1,91,1,363,1,546,3,3333,6,3333,3,900,1,0,3,211,1,4989
1024,1024,128,91,1,91,1,363,1,546,3,3891,6,3891,3,1086,1,0,3,211,1,5733
1024,1024,128,91,1,91,1,363,1,546,3,4137,6,4137,3,1168,1,0,3,211,1,6061
1024,1024,128,91,1,91,1,363,1,546,3,3207,6,3207,3,858,1,0,3,211,1,4821
1024,1024,128,91,1,91,1,363,1,546,3,3207,6,3207,3,858,1,0,3,211,1,4821
1024,1024,128,91,1,91,1,363,1,546,3,2727,6,2727,3,698,1,0,3,211,1,4181
1024,1024,128,91,1,91,1,363,1,546,3,4167,6,4167,3,1178,1,0,3,211,1,6101
1024,1024,128,91,1,91,1,363,1,546,3,4137,6,4137,3,1168,1,0,3,211,1,6061
1024,1024,128,91,1,91,1,363,1,546,3,5652,6,5652,3,1673,1,0,3,211,1,8081
1024,1024,128,91,1,91,1,363,1,546,3,4752,6,4752,3,1373,1,0,3,211,1,6881
1024,1024,128,91,1,91,1,363,1,546,3,4752,6,4752,3,1373,1,0,3,211,1,6881
1024,1024,128,91,1,91,1,363,1,546,3,3792,6,3792,3,1053,1,0,3,211,1,5601
1024,1024,128,91,1,91,1,363,1,546,3,6672,6,6672,3,2013,1,0,3,211,1,9441
1024,1024,128,91,1,91,1,363,1,546,3,5652,6,5652,3,1673,1,0,3,211,1,8081
1024,1024,128,91,1,91,1,363,1,546,3,8439,6,8439,3,2602,1,0,3,211,1,11797
1024,1024,128,91,1,91,1,363,1,546,3,7641,6,7641,3,2336,1,0,3,211,1,10733
1024,1024,128,91,1,91,1,363,1,546,3,7641,6,7641,3,2336,1,0,3,211,1,10733
1024,1024,128,91,1,91,1,363,1,546,3,5835,6,5835,3,1734,1,0,3,211,1,8325
1024,1024,128,91,1,91,1,363,1,546,3,11289,6,11289,3,3552,1,0,3,211,1,15597
1024,1024,128,91,1,91,1,363,1,546,3,8439,6,8439,3,2602,1,0,3,211,1,11797
1024,1024,128,91,1,91,1,363,1,546,3,14412,6,14412,3,4593,1,0,3,211,1,19761
1024,1024,128,91,1,91,1,363,1,546,3,13728,6,13728,3,4365,1,0,3,211,1,18849
1024,1024,128,91,1,91,1,363,1,546,3,13728,6,13728,3,4365,1,0,3,211,1,18849
1024,1024,128,91,1,91,1,363,1,546,3,10680,6,10680,3,3349,1,0,3,211,1,14785
1024,1024,128,91,1,91,1,363,1,546,3,21024,6,21024,3,6797,1,0,3,211,1,28577
1024,1024,128,91,1,91,1,363,1,546,3,14412,6,14412,3,4593,1,0,3,211,1,19761
1024,1024,128,91,1,91,1,363,1,546,3,26370,6,26370,3,8579,1,0,3,211,1,35705
1024,1024,128,91,1,91,1,363,1,546,3,25914,6,25914,3,8427,1,0,3,211,1,35097
1024,1024,128,91,1,91,1,363,1,546,3,25914,6,25914,3,8427,1,0,3,211,1,35097
1024,1024,128,91,1,91,1,363,1,546,3,20658,6,20658,3,6675,1,0,3,211,1,28089
1024,1024,128,91,1,91,1,363,1,546,3,40506,6,40506,3,13291,1,0,3,211,1,54553
1024,1024,128,91,1,91,1,363,1,546,3,26370,6,26370,3,8579,1,0,3,211,1,35705
1024,1024,128,91,1,91,1,363,1,546,3,2991,6,2991,3,786,1,0,3,211,1,4533
1024,1024,128,91,1,91,1,363,1,546,3,3375,6,3375,3,914,1,0,3,211,1,5045
1024,1024,128,91,1,91,1,363,1,546,3,3375,6,3375,3,914,1,0,3,211,1,5045
1024,1024,128,91,1,91,1,363,1,546,3,2991,6,2991,3,786,1,0,3,211,1,4533
1024,1024,128,91,1,91,1,363,1,546,3,4143,6,4143,3,1170,1,0,3,211,1,6069
1024,1024,128,91,1,91,1,363,1,546,3,2991,6,2991,3,786,1,0,3,211,1,4533
1024,1024,128,91,1,91,1,363,1,546,3,3597,6,3597,3,988,1,0,3,211,1,5341
1024,1024,128,91,1,91,1,363,1,546,3,4365,6,4365,3,1244,1,0,3,211,1,6365
1024,1024,128,91,1,91,1,363,1,546,3,4365,6,4365,3,1244,1,0,3,211,1,6365
1024,1024,128,91,1,91,1,363,1,546,3,3597,6,3597,3,988,1,0,3,211,1,5341
1024,1024,128,91,1,91,1,363,1,546,3,5901,6,5901,3,1756,1,0,3,211,1,8413
1024,1024,128,91,1,91,1,363,1,546,3,3597,6,3597,3,988,1,0,3,211,1,5341
1024,1024,128,91,1,91,1,363,1,546,3,3522,6,3522,3,963,1,0,3,211,1,5241
1024,1024,128,91,1,91,1,363,1,546,3,4674,6,4674,3,1347,1,0,3,211,1,6777
1024,1024,128,91,1,91,1,363,1,546,3,4674,6,4674,3,1347,1,0,3,211,1,6777
1024,1024,128,91,1,91,1,363,1,546,3,3522,6,3522,3,963,1,0,3,211,1,5241
1024,1024,128,91,1,91,1,363,1,546,3,6978,6,6978,3,2115,1,0,3,211,1,9849
1024,1024,128,91,1,91,1,363,1,546,3,3522,6,3522,3,963,1,0,3,211,1,5241
1024,1024,128,91,1,91,1,363,1,546,3,4056,6,4056,3,1141,1,0,3,211,1,5953
1024,1024,128,91,1,91,1,363,1,546,3,5976,6,5976,3,1781,1,0,3,211,1,8513
1024,1024,128,91,1,91,1,363,1,546,3,5976,6,5976,3,1781,1,0,3,211,1,8513
1024,1024,128,91,1,91,1,363,1,546,3,4056,6,4056,3,1141,1,0,3,211,1,5953
1024,1024,128,91,1,91,1,363,1,546,3,9816,6,9816,3,3061,1,0,3,211,1,13633
1024,1024,128,91,1,91,1,363,1,546,3,4056,6,4056,3,1141,1,0,3,211,1,5953
1024,1024,128,91,1,91,1,363,1,546,3,5946,6,5946,3,1771,1,0,3,211,1,8473
1024,1024,128,91,1,91,1,363,1,546,3,9786,6,9786,3,3051,1,0,3,211,1,13593
1024,1024,128,91,1,91,1,363,1,546,3,9786,6,9786,3,3051,1,0,3,211,1,13593
1024,1024,128,91,1,91,1,363,1,546,3,5946,6,5946,3,1771,1,0,3,211,1,8473
1024,1024,128,91,1,91,1,363,1,546,3,17466,6,17466,3,5611,1,0,3,211,1,23833
1024,1024,128,91,1,91,1,363,1,546,3,5946,6,5946,3,1771,1,0,3,211,1,8473
1024,1024,128,91,1,91,1,363,1,546,3,9315,6,9315,3,2894,1,0,3,211,1,12965
1024,1024,128,91,1,91,1,363,1,546,3,16611,6,16611,3,5326,1,0,3,211,1,22693
1024,1024,128,91,1,91,1,363,1,546,3,16611,6,16611,3,5326,1,0,3,211,1,22693
1024,1024,128,91,1,91,1,363,1,546,3,9315,6,9315,3,2894,1,0,3,211,1,12965
1024,1024,128,91,1,91,1,363,1,546,3,31203,6,31203,3,10190,1,0,3,211,1,42149
1024,1024,128,91,1,91,1,363,1,546,3,9315,6,9315,3,2894,1,0,3,211,1,12965
1024,1024,128,91,1,91,1,363,1,546,3,7305,6,7305,3,2224,1,0,3,211,1,10285
1024,1024,128,91,1,91,1,363,1,546,3,7401,6,7401,3,2256,1,0,3,211,1,10413
1024,1024,128,91,1,91,1,363,1,546,3,7401,6,7401,3,2256,1,0,3,211,1,10413
1024,1024,128,91,1,91,1,363,1,546,3,7305,6,7305,3,2224,1,0,3,211,1,10285
1024,1024,128,91,1,91,1,363,1,546,3,7593,6,7593,3,2320,1,0,3,211,1,10669
1024,1024,128,91,1,91,1,363,1,546,3,7305,6,7305,3,2224,1,0,3,211,1,10285
1024,1024,128,91,1,91,1,363,1,546,3,4635,6,4635,3,1334,1,0,3,211,1,6725
1024,1024,128,91,1,91,1,363,1,546,3,4731,6,4731,3,1366,1,0,3,211,1,6853
1024,1024,128,91,1,91,1,363,1,546,3,4731,6,4731,3,1366,1,0,3,211,1,6853
1024,1024,128,91,1,91,1,363,1,546,3,4635,6,4635,3,1334,1,0,3,211,1,6725
1024,1024,128,91,1,91,1,363,1,546,3,4923,6,4923,3,1430,1,0,3,211,1,7109
1024,1024,128,91,1,91,1,363,1,546,3,4635,6,4635,3,1334,1,0,3,211,1,6725
1024,1024,128,91,1,91,1,363,1,546,3,4473,6,4473,3,1280,1,0,3,211,1,6509
1024,1024,128,91,1,91,1,363,1,546,3,6009,6,6009,3,1792,1,0,3,211,1,8557
1024,1024,128,91,1,91,1,363,1,546,3,6009,6,6009,3,1792,1,0,3,211,1,8557
1024,1024,128,91,1,91,1,363,1,546,3,4473,6,4473,3,1280,1,0,3,211,1,6509
1024,1024,128,91,1,91,1,363,1,546,3,9081,6,9081,3,2816,1,0,3,211,1,12653
1024,1024,128,91,1,91,1,363,1,546,3,4473,6,4473,3,1280,1,0,3,211,1,6509
1024,1024,128,91,1,91,1,363,1,546,3,5985,6,5985,3,1784,1,0,3,211,1,8525
1024,1024,128,91,1,91,1,363,1,546,3,9057,6,9057,3,2808,1,0,3,211,1,12621
1024,1024,128,91,1,91,1,363,1,546,3,9057,6,9057,3,2808,1,0,3,211,1,12621
1024,1024,128,91,1,91,1,363,1,546,3,5985,6,5985,3,1784,1,0,3,211,1,8525
1024,1024,128,91,1,91,1,363,1,546,3,15201,6,15201,3,4856,1,0,3,211,1,20813
1024,1024,128,91,1,91,1,363,1,546,3,5985,6,5985,3,1784,1,0,3,211,1,8525
1024,1024,128,91,1,91,1,363,1,546,3,7068,6,7068,3,2145,1,0,3,211,1,9969
1024,1024,128,91,1,91,1,363,1,546,3,11676,6,11676,3,3681,1,0,3,211,1,16113
1024,1024,128,91,1,91,1,363,1,546,3,11676,6,11676,3,3681,1,0,3,211,1,16113
1024,1024,128,91,1,91,1,363,1,546,3,7068,6,7068,3,2145,1,0,3,211,1,9969
1024,1024,128,91,1,91,1,363,1,546,3,20892,6,20892,3,6753,1,0,3,211,1,28401
1024,1024,128,91,1,91,1,363,1,546,3,7068,6,7068,3,2145,1,0,3,211,1,9969
1024,1024,128,91,1,91,1,363,1,546,3,9909,6,9909,3,3092,1,0,3,211,1,13757
1024,1024,128,91,1,91,1,363,1,546,3,17589,6,17589,3,5652,1,0,3,211,1,23997
1024,1024,128,91,1,91,1,363,1,546,3,17589,6,17589,3,5652,1,0,3,211,1,23997
1024,1024,128,91,1,91,1,363,1,546,3,9909,6,9909,3,3092,1,0,3,211,1,13757
1024,1024,128,91,1,91,1,363,1,546,3,32949,6,32949,3,10772,1,0,3,211,1,44477
1024,1024,128,91,1,91,1,363,1,546,3,9909,6,9909,3,3092,1,0,3,211,1,13757
1024,1024,64,46,1,46,1,363,1,644,7,6265,14,6265,7,684,1,0,7,211,1,7615
1024,1024,64,46,1,46,1,363,1,644,7,4963,14,4963,7,498,1,0,7,211,1,6127
1024,1024,64,46,1,46,1,363,1,644,7,4963,14,4963,7,498,1,0,7,211,1,6127
1024,1024,64,46,1,46,1,363,1,644,7,4291,14,4291,7,402,1,0,7,211,1,5359
1024,1024,64,46,1,46,1,363,1,644,7,6307,14,6307,7,690,1,0,7,211,1,7663
1024,1024,64,46,1,46,1,363,1,644,7,6265,14,6265,7,684,1,0,7,211,1,7615
1024,1024,64,46,1,46,1,363,1,644,7,7350,14,7350,7,839,1,0,7,211,1,8855
1024,1024,64,46,1,46,1,363,1,644,7,6300,14,6300,7,689,1,0,7,211,1,7655
1024,1024,64,46,1,46,1,363,1,644,7,6300,14,6300,7,689,1,0,7,211,1,7655
1024,1024,64,46,1,46,1,363,1,644,7,5180,14,5180,7,529,1,0,7,211,1,6375
1024,1024,64,46,1,46,1,363,1,644,7,8540,14,8540,7,1009,1,0,7,211,1,10215
1024,1024,64,46,1,46,1,363,1,644,7,7350,14,7350,7,839,1,0,7,211,1,8855
1024,1024,64,46,1,46,1,363,1,644,7,10913,14,10913,7,1348,1,0,7,211,1,12927
1024,1024,64,46,1,46,1,363,1,644,7,9933,14,9933,7,1208,1,0,7,211,1,11807
1024,1024,64,46,1,46,1,363,1,644,7,9933,14,9933,7,1208,1,0,7,211,1,11807
1024,1024,64,46,1,46,1,363,1,644,7,7707,14,7707,7,890,1,0,7,211,1,9263
1024,1024,64,46,1,46,1,363,1,644,7,14413,14,14413,7,1848,1,0,7,211,1,16927
1024,1024,64,46,1,46,1,363,1,644,7,10913,14,10913,7,1348,1,0,7,211,1,12927
1024,1024,64,46,1,46,1,363,1,644,7,17549,14,17549,7,2296,1,0,7,211,1,20511
1024,1024,64,46,1,46,1,363,1,644,7,16751,14,16751,7,2182,1,0,7,211,1,19599
1024,1024,64,46,1,46,1,363,1,644,7,16751,14,16751,7,2182,1,0,7,211,1,19599
1024,1024,64,46,1,46,1,363,1,644,7,13132,14,13132,7,1665,1,0,7,211,1,15463
1024,1024,64,46,1,46,1,363,1,644,7,25263,14,25263,7,3398,1,0,7,211,1,29327
1024,1024,64,46,1,46,1,363,1,644,7,17549,14,17549,7,2296,1,0,7,211,1,20511
1024,1024,64,46,1,46,1,363,1,644,7,31493,14,31493,7,4288,1,0,7,211,1,36447
1024,1024,64,46,1,46,1,363,1,644,7,30961,14,30961,7,4212,1,0,7,211,1,35839
1024,1024,64,46,1,46,1,363,1,644,7,30961,14,30961,7,4212,1,0,7,211,1,35839
1024,1024,64,46,1,46,1,363,1,644,7,24731,14,24731,7,3322,1,0,7,211,1,28719
1024,1024,64,46,1,46,1,363,1,644,7,47985,14,47985,7,6644,1,0,7,211,1,55295
1024,1024,64,46,1,46,1,363,1,644,7,31493,14,31493,7,4288,1,0,7,211,1,36447
1024,1024,64,46,1,46,1,363,1,644,7,59395,14,59395,7,8274,1,0,7,211,1,68335
1024,1024,64,46,1,46,1,363,1,644,7,59395,14,59395,7,8274,1,0,7,211,1,68335
1024,1024,64,46,1,46,1,363,1,644,7,59395,14,59395,7,8274,1,0,7,211,1,68335
1024,1024,64,46,1,46,1,363,1,644,7,47943,14,47943,7,6638,1,0,7,211,1,55247
1024,1024,64,46,1,46,1,363,1,644,7,94507,14,94507,7,13290,1,0,7,211,1,108463
1024,1024,64,46,1,46,1,363,1,644,7,59395,14,59395,7,8274,1,0,7,211,1,68335
1024,1024,64,46,1,46,1,363,1,644,7,5005,14,5005,7,504,1,0,7,211,1,6175
1024,1024,64,46,1,46,1,363,1,644,7,5901,14,5901,7,632,1,0,7,211,1,7199
1024,1024,64,46,1,46,1,363,1,644,7,5901,14,5901,7,632,1,0,7,211,1,7199
1024,1024,64,46,1,46,1,363,1,644,7,5005,14,5005,7,504,1,0,7,211,1,6175
1024,1024,64,46,1,46,1,363,1,644,7,7693,14,7693,7,888,1,0,7,211,1,9247
1024,1024,64,46,1,46,1,363,1,644,7,5005,14,5005,7,504,1,0,7,211,1,6175
1024,1024,64,46,1,46,1,363,1,644,7,6433,14,6433,7,708,1,0,7,211,1,7807
1024,1024,64,46,1,46,1,363,1,644,7,8225,14,8225,7,964,1,0,7,211,1,9855
1024,1024,64,46,1,46,1,363,1,644,7,8225,14,8225,7,964,1,0,7,211,1,9855
1024,1024,64,46,1,46,1,363,1,644,7,6433,14,6433,7,708,1,0,7,211,1,7807
1024,1024,64,46,1,46,1,363,1,644,7,11809,14,11809,7,1476,1,0,7,211,1,13951
1024,1024,64,46,1,46,1,363,1,644,7,6433,14,6433,7,708,1,0,7,211,1,7807
1024,1024,64,46,1,46,1,363,1,644,7,6790,14,6790,7,759,1,0,7,211,1,8215
1024,1024,64,46,1,46,1,363,1,644,7,9478,14,9478,7,1143,1,0,7,211,1,11287
1024,1024,64,46,1,46,1,363,1,644,7,9478,14,9478,7,1143,1,0,7,211,1,11287
1024,1024,64,46,1,46,1,363,1,644,7,6790,14,6790,7,759,1,0,7,211,1,8215
1024,1024,64,46,1,46,1,363,1,644,7,14854,14,14854,7,1911,1,0,7,211,1,17431
1024,1024,64,46,1,46,1,363,1,644,7,6790,14,6790,7,759,1,0,7,211,1,8215
1024,1024,64,46,1,46,1,363,1,644,7,8302,14,8302,7,975,1,0,7,211,1,9943
1024,1024,64,46,1,46,1,363,1,644,7,12782,14,12782,7,1615,1,0,7,211,1,15063
1024,1024,64,46,1,46,1,363,1,644,7,12782,14,12782,7,1615,1,0,7,211,1,15063
1024,1024,64,46,1,46,1,363,1,644,7,8302,14,8302,7,975,1,0,7,211,1,9943
1024,1024,64,46,1,46,1,363,1,644,7,21742,14,21742,7,2895,1,0,7,211,1,25303
1024,1024,64,46,1,46,1,363,1,644,7,8302,14,8302,7,975,1,0,7,211,1,9943
1024,1024,64,46,1,46,1,363,1,644,7,12733,14,12733,7,1608,1,0,7,211,1,15007
1024,1024,64,46,1,46,1,363,1,644,7,21693,14,21693,7,2888,1,0,7,211,1,25247
1024,1024,64,46,1,46,1,363,1,644,7,21693,14,21693,7,2888,1,0,7,211,1,25247
1024,1024,64,46,1,46,1,363,1,644,7,12733,14,12733,7,1608,1,0,7,211,1,15007
1024,1024,64,46,1,46,1,363,1,644,7,39613,14,39613,7,5448,1,0,7,211,1,45727
1024,1024,64,46,1,46,1,363,1,644,7,12733,14,12733,7,1608,1,0,7,211,1,15007
1024,1024,64,46,1,46,1,363,1,644,7,20657,14,20657,7,2740,1,0,7,211,1,24063
1024,1024,64,46,1,46,1,363,1,644,7,37681,14,37681,7,5172,1,0,7,211,1,43519
1024,1024,64,46,1,46,1,363,1,644,7,37681,14,37681,7,5172,1,0,7,211,1,43519
1024,1024,64,46,1,46,1,363,1,644,7,20657,14,20657,7,2740,1,0,7,211,1,24063
1024,1024,64,46,1,46,1,363,1,644,7,72793,14,72793,7,10188,1,0,7,211,1,83647
1024,1024,64,46,1,46,1,363,1,644,7,20657,14,20657,7,2740,1,0,7,211,1,24063
1024,1024,64,46,1,46,1,363,1,644,7,9695,14,9695,7,1174,1,0,7,211,1,11535
1024,1024,64,46,1,46,1,363,1,644,7,9919,14,9919,7,1206,1,0,7,211,1,11791
1024,1024,64,46,1,46,1,363,1,644,7,9919,14,9919,7,1206,1,0,7,211,1,11791
1024,1024,64,46,1,46,1,363,1,644,7,9695,14,9695,7,1174,1,0,7,211,1,11535
1024,1024,64,46,1,46,1,363,1,644,7,10367,14,10367,7,1270,1,0,7,211,1,12303
1024,1024,64,46,1,46,1,363,1,644,7,9695,14,9695,7,1174,1,0,7,211,1,11535
1024,1024,64,46,1,46,1,363,1,644,7,10255,14,10255,7,1254,1,0,7,211,1,12175
1024,1024,64,46,1,46,1,363,1,644,7,13839,14,13839,7,1766,1,0,7,211,1,16271
1024,1024,64,46,1,46,1,363,1,644,7,13839,14,13839,7,1766,1,0,7,211,1,16271
1024,1024,64,46,1,46,1,363,1,644,7,10255,14,10255,7,1254,1,0,7,211,1,12175
1024,1024,64,46,1,46,1,363,1,644,7,21007,14,21007,7,2790,1,0,7,211,1,24463
1024,1024,64,46,1,46,1,363,1,644,7,10255,14,10255,7,1254,1,0,7,211,1,12175
1024,1024,64,46,1,46,1,363,1,644,7,8463,14,8463,7,998,1,0,7,211,1,10127
1024,1024,64,46,1,46,1,363,1,644,7,12047,14,12047,7,1510,1,0,7,211,1,14223
1024,1024,64,46,1,46,1,363,1,644,7,12047,14,12047,7,1510,1,0,7,211,1,14223
1024,1024,64,46,1,46,1,363,1,644,7,8463,14,8463,7,998,1,0,7,211,1,10127
1024,1024,64,46,1,46,1,363,1,644,7,19215,14,19215,7,2534,1,0,7,211,1,22415
1024,1024,64,46,1,46,1,363,1,644,7,8463,14,8463,7,998,1,0,7,211,1,10127
1024,1024,64,46,1,46,1,363,1,644,7,12019,14,12019,7,1506,1,0,7,211,1,14191
1024,1024,64,46,1,46,1,363,1,644,7,19187,14,19187,7,2530,1,0,7,211,1,22383
1024,1024,64,46,1,46,1,363,1,644,7,19187,14,19187,7,2530,1,0,7,211,1,22383
1024,1024,64,46,1,46,1,363,1,644,7,12019,14,12019,7,1506,1,0,7,211,1,14191
1024,1024,64,46,1,46,1,363,1,644,7,33523,14,33523,7,4578,1,0,7,211,1,38767
1024,1024,64,46,1,46,1,363,1,644,7,12019,14,12019,7,1506,1,0,7,211,1,14191
1024,1024,64,46,1,46,1,363,1,644,7,15071,14,15071,7,1942,1,0,7,211,1,17679
1024,1024,64,46,1,46,1,363,1,644,7,25823,14,25823,7,3478,1,0,7,211,1,29967
1024,1024,64,46,1,46,1,363,1,644,7,25823,14,25823,7,3478,1,0,7,211,1,29967
1024,1024,64,46,1,46,1,363,1,644,7,15071,14,15071,7,1942,1,0,7,211,1,17679
1024,1024,64,46,1,46,1,363,1,644,7,47327,14,47327,7,6550,1,0,7,211,1,54543
1024,1024,64,46,1,46,1,363,1,644,7,15071,14,15071,7,1942,1,0,7,211,1,17679
1024,1024,64,46,1,46,1,363,1,644,7,21959,14,21959,7,2926,1,0,7,211,1,25551
1024,1024,64,46,1,46,1,363,1,644,7,39879,14,39879,7,5486,1,0,7,211,1,46031
1024,1024,64,46,1,46,1,363,1,644,7,39879,14,39879,7,5486,1,0,7,211,1,46031
1024,1024,64,46,1,46,1,363,1,644,7,21959,14,21959,7,2926,1,0,7,211,1,25551
1024,1024,64,46,1,46,1,363,1,644,7,76839,14,76839,7,10766,1,0,7,211,1,88271
1024,1024,64,46,1,46,1,363,1,644,7,21959,14,21959,7,2926,1,0,7,211,1,25551
